0.034482759,-2.379310345,0.034482759,-1.379310345,-0.551724138,-0.931034483,-0.655172414,0,-0.620689655,0.827586207,0.689655172,-0.965517241,0.793103448,0,0.724137931,0.793103448,-0.275862069,0.965517241,-0.24137931,2.172413793,-0.172413793,3.275862069,0.275862069,0.896551724,0.310344828,2.137931034,0.206896552,3.344827586,0,0
0,-2.275862069,0,-1.275862069,-0.620689655,-0.931034483,-0.793103448,0.034482759,-0.793103448,0.827586207,0.620689655,-0.931034483,0.75862069,0,0.689655172,0.793103448,-0.275862069,0.931034483,-0.275862069,2.068965517,-0.206896552,3.206896552,0.275862069,0.896551724,0.275862069,2.068965517,0.137931034,3.206896552,0,0
-0.125,-2.15625,-0.03125,-1.15625,-0.5625,-0.8125,-0.6875,0.0625,-0.6875,0.8125,0.53125,-0.8125,0.625,0.03125,0.5625,0.78125,-0.3125,0.78125,-0.25,1.9375,-0.15625,3.125,0.21875,0.78125,0.25,1.90625,0.25,3.09375,0,0
-0.085714286,-1.914285714,-0.028571429,-0.914285714,-0.485714286,-0.657142857,-0.714285714,0,-0.714285714,0.057142857,0.485714286,-0.657142857,0.685714286,-0.028571429,0.628571429,0.628571429,-0.285714286,0.685714286,-0.257142857,1.714285714,-0.228571429,2.685714286,0.228571429,0.685714286,0.171428571,1.714285714,0.085714286,2.8,0,0
0.035714286,-2.285714286,0,-1.285714286,-0.642857143,-0.964285714,-0.821428571,0.071428571,-0.821428571,0.892857143,0.678571429,-0.964285714,0.821428571,0,0.821428571,0.821428571,-0.321428571,1,-0.25,2.357142857,-0.178571429,3.535714286,0.321428571,0.964285714,0.285714286,2.285714286,0.214285714,3.535714286,0,0
-0.03125,-2.1875,0,-1.1875,-0.5,-0.84375,-0.65625,0.03125,-0.6875,0.8125,0.59375,-0.84375,0.71875,0.09375,0.6875,0.84375,-0.25,0.78125,-0.25,1.90625,-0.25,3.03125,0.25,0.8125,0.25,1.90625,0.21875,3.03125,0,0
0.03125,-2.21875,0,-1.21875,-0.59375,-0.875,-0.6875,0.0625,-0.6875,0.78125,0.59375,-0.875,0.75,0.03125,0.71875,0.75,-0.28125,0.90625,-0.28125,2,-0.25,3,0.25,0.875,0.28125,1.9375,0.125,2.96875,0,0
0,-2.28,0,-1.28,-0.56,-1,-0.68,0,-0.64,0.88,0.64,-0.88,0.76,0.04,0.8,0.84,-0.28,0.92,-0.12,2.24,-0.04,3.6,0.32,0.88,0.36,2.16,0.28,3.56,0,0
0,-2.125,-0.03125,-1.125,-0.59375,-0.78125,-0.75,0.125,-0.71875,0.84375,0.59375,-0.8125,0.78125,0.0625,0.78125,0.84375,-0.28125,0.78125,-0.3125,2.0625,-0.21875,3.34375,0.28125,0.78125,0.375,2,0.3125,3.25,0,0
0.083333333,-2.291666667,0.041666667,-1.291666667,-0.625,-0.833333333,-0.666666667,0.25,-0.75,1.208333333,0.666666667,-0.916666667,0.75,0.166666667,0.708333333,1.166666667,-0.333333333,0.875,-0.333333333,2.458333333,-0.25,3.916666667,0.291666667,0.916666667,0.208333333,2.458333333,0,3.833333333,0,0
-0.064516129,-2.096774194,-0.032258065,-1.096774194,-0.548387097,-0.774193548,-0.64516129,0.064516129,-0.709677419,0.838709677,0.548387097,-0.806451613,0.741935484,0.032258065,0.612903226,0.838709677,-0.290322581,0.838709677,-0.225806452,2.064516129,-0.161290323,3.258064516,0.258064516,0.806451613,0.290322581,2.032258065,0.258064516,3.290322581,0,0
-0.060606061,-2.090909091,0,-1.090909091,-0.545454545,-0.757575758,-0.636363636,0.151515152,-0.636363636,0.848484848,0.606060606,-0.727272727,0.666666667,0.151515152,0.606060606,0.848484848,-0.303030303,0.727272727,-0.151515152,1.909090909,-0.060606061,2.96969697,0.212121212,0.727272727,0.333333333,1.909090909,0.212121212,3.03030303,0,0
0.04,-2.36,0.04,-1.36,-0.68,-1,-0.8,0.08,-0.72,0.96,0.72,-0.92,0.84,0.08,0.76,0.92,-0.36,0.92,-0.48,2.4,-0.44,3.76,0.32,0.92,0.4,2.36,0.28,3.72,0,0
0,-2.458333333,0,-1.458333333,-0.666666667,-1.041666667,-0.75,-0.083333333,-0.583333333,1.041666667,0.666666667,-1.041666667,0.791666667,0,0.791666667,1,-0.25,1.041666667,-0.375,2.583333333,-0.208333333,3.958333333,0.333333333,1,0.333333333,2.541666667,0.25,3.916666667,0,0
-0.033333333,-2.166666667,-0.033333333,-1.166666667,-0.633333333,-0.8,-0.8,0.133333333,-0.733333333,0.866666667,0.633333333,-0.833333333,0.8,0.066666667,0.766666667,0.8,-0.3,0.833333333,-0.3,2.2,-0.266666667,3.466666667,0.3,0.833333333,0.2,2.133333333,0.133333333,3.533333333,0,0
0.034482759,-2.206896552,0,-1.206896552,-0.586206897,-0.862068966,-0.689655172,0.068965517,-0.689655172,0.862068966,0.551724138,-0.862068966,0.724137931,0,0.724137931,0.862068966,-0.275862069,0.862068966,-0.310344828,2.034482759,-0.206896552,3.172413793,0.275862069,0.827586207,0.275862069,2.034482759,0.275862069,3.172413793,0,0
0.074074074,-2.37037037,0.037037037,-1.37037037,-0.666666667,-0.962962963,-0.851851852,0,-0.851851852,0.851851852,0.703703704,-1,0.888888889,0,0.851851852,0.851851852,-0.296296296,1,-0.259259259,2.259259259,-0.222222222,3.555555556,0.333333333,1,0.296296296,2.222222222,0.222222222,3.555555556,0,0
0.043478261,-2.304347826,0,-1.304347826,-0.782608696,-0.782608696,-0.913043478,0.347826087,-0.782608696,1.173913043,0.782608696,-0.782608696,1,0.260869565,0.869565217,1.217391304,-0.434782609,0.826086957,-0.434782609,2.652173913,-0.304347826,4.173913043,0.347826087,0.869565217,0.347826087,2.608695652,0.217391304,4.217391304,0,0
0,-2.142857143,0,-1.142857143,-0.607142857,-0.714285714,-0.785714286,0.25,-0.892857143,1.035714286,0.642857143,-0.785714286,0.892857143,0.142857143,1.107142857,0.857142857,-0.285714286,0.785714286,-0.178571429,2.285714286,-0.107142857,3.607142857,0.321428571,0.785714286,0.25,2.25,0.142857143,3.607142857,0,0
0.029411765,-2.088235294,0,-1.088235294,-0.529411765,-0.764705882,-0.676470588,0,-0.647058824,0.764705882,0.5,-0.764705882,0.676470588,0,0.617647059,0.705882353,-0.205882353,0.764705882,-0.205882353,1.764705882,-0.147058824,2.764705882,0.264705882,0.735294118,0.235294118,1.764705882,0.147058824,2.764705882,0,0
0,-2.36,0,-1.36,-0.64,-1,-0.84,0.04,-0.84,1,0.72,-1.04,0.88,0.12,0.84,1.04,-0.36,1.04,-0.2,2.4,-0.12,3.76,0.32,1,0.4,2.4,0.36,3.72,0,0
0.064516129,-2.161290323,0.032258065,-1.161290323,-0.580645161,-0.774193548,-0.677419355,0.032258065,-0.677419355,0.774193548,0.64516129,-0.774193548,0.64516129,0.064516129,0.64516129,0.774193548,-0.322580645,0.838709677,-0.451612903,2.032258065,-0.483870968,3.193548387,0.258064516,0.838709677,0.290322581,2.032258065,0.161290323,3.225806452,0,0
0,-2.060606061,0,-1.060606061,-0.484848485,-0.727272727,-0.575757576,0.060606061,-0.545454545,0.757575758,0.515151515,-0.727272727,0.545454545,0,0.545454545,0.696969697,-0.212121212,0.787878788,-0.181818182,1.909090909,-0.121212121,3,0.212121212,0.727272727,0.242424242,1.909090909,0.121212121,3.060606061,0,0
0,-2.36,0,-1.36,-0.64,-1,-0.84,0.16,-0.76,1.12,0.64,-0.96,0.76,0.12,0.76,1.08,-0.28,1,-0.28,2.44,-0.2,3.76,0.32,0.96,0.28,2.4,0.16,3.76,0,0
0.086956522,-2.347826087,-0.043478261,-1.347826087,-0.695652174,-0.913043478,-0.739130435,0.130434783,-0.826086957,1.086956522,0.608695652,-0.913043478,0.652173913,0.086956522,0.739130435,1,-0.391304348,0.869565217,-0.347826087,2.47826087,-0.304347826,3.956521739,0.304347826,0.869565217,0.304347826,2.391304348,0.130434783,4.043478261,0,0
0.09375,-1.9375,0.0625,-0.9375,-0.4375,-0.65625,-0.59375,0.0625,-0.625,0.75,0.5625,-0.53125,0.65625,0.15625,0.65625,0.84375,-0.28125,0.625,-0.1875,2,-0.125,3.21875,0.25,0.625,0.3125,2.03125,0.15625,3.28125,0,0
0.03030303,-2.03030303,0,-1.03030303,-0.515151515,-0.666666667,-0.606060606,0.212121212,-0.575757576,0.909090909,0.545454545,-0.666666667,0.666666667,0.151515152,0.727272727,0.878787879,-0.242424242,0.666666667,-0.151515152,1.818181818,-0.090909091,2.939393939,0.272727273,0.666666667,0.272727273,1.787878788,0.212121212,2.939393939,0,0
0.04,-2.2,0,-1.2,-0.64,-0.88,-0.8,0.12,-0.76,1.04,0.64,-0.88,0.84,0.16,0.84,1.08,-0.36,0.92,-0.4,2.4,-0.32,3.92,0.32,0.92,0.2,2.36,0,3.84,0,0
-0.060606061,-2.090909091,0,-1.090909091,-0.515151515,-0.757575758,-0.575757576,0.090909091,-0.606060606,0.818181818,0.575757576,-0.787878788,0.696969697,0.060606061,0.606060606,0.757575758,-0.212121212,0.787878788,-0.090909091,1.909090909,0.03030303,2.939393939,0.242424242,0.727272727,0.363636364,1.848484848,0.333333333,2.96969697,0,0
0.03125,-2.1875,0,-1.1875,-0.53125,-0.875,-0.65625,-0.03125,-0.65625,0.75,0.53125,-0.8125,0.71875,0.03125,0.65625,0.78125,-0.25,0.84375,-0.1875,2,-0.21875,3.03125,0.25,0.84375,0.21875,1.96875,0.09375,3.0625,0,0
-0.0625,-2.15625,-0.09375,-1.15625,-0.625,-0.75,-0.6875,0.09375,-0.65625,0.84375,0.5,-0.75,0.625,0.0625,0.6875,0.875,-0.25,0.75,-0.25,1.9375,-0.125,3,0.3125,0.75,0.21875,1.9375,0.125,3,0,0
0,-2.125,0,-1.125,-0.5625,-0.75,-0.65625,0.0625,-0.71875,0.90625,0.5625,-0.71875,0.65625,0.125,0.59375,0.90625,-0.3125,0.75,-0.28125,1.96875,-0.15625,3.09375,0.25,0.75,0.21875,1.9375,0.09375,3.125,0,0
0,-2.125,0,-1.125,-0.5625,-0.75,-0.625,0.09375,-0.71875,0.90625,0.5625,-0.75,0.65625,0.125,0.59375,0.875,-0.3125,0.71875,-0.28125,1.96875,-0.15625,3.0625,0.25,0.75,0.21875,1.96875,0.09375,3.09375,0,0
0.052631579,-2.368421053,0.052631579,-1.368421053,-0.736842105,-1,-0.842105263,0.052631579,-0.789473684,0.947368421,0.736842105,-1,0.789473684,0,0.789473684,0.947368421,-0.315789474,0.947368421,-0.157894737,2.421052632,-0.157894737,3.736842105,0.368421053,0.947368421,0.315789474,2.315789474,0.157894737,3.684210526,0,0
-0.05,-2.3,0,-1.3,-0.7,-0.85,-0.85,0.2,-0.7,1,0.65,-0.95,0.8,0,0.75,0.9,-0.35,0.95,-0.25,2.25,-0.3,3.55,0.25,0.9,0.2,2.25,0.15,3.55,0,0
-0.095238095,-2.238095238,-0.047619048,-1.238095238,-0.666666667,-0.80952381,-0.761904762,0.142857143,-0.714285714,0.904761905,0.666666667,-0.904761905,0.761904762,0,0.80952381,0.857142857,-0.285714286,0.857142857,-0.238095238,2.142857143,-0.285714286,3.380952381,0.333333333,0.857142857,0.238095238,2.095238095,0.142857143,3.380952381,0,0
-0.033333333,-2.2,0,-1.2,-0.6,-0.866666667,-0.733333333,0.033333333,-0.7,0.8,0.6,-0.833333333,0.766666667,0.133333333,0.7,0.833333333,-0.266666667,0.866666667,-0.166666667,2,-0.1,3.166666667,0.266666667,0.866666667,0.333333333,2,0.333333333,3.166666667,0,0
0.076923077,-2.423076923,0.038461538,-1.423076923,-0.692307692,-0.923076923,-0.846153846,0.115384615,-0.807692308,0.923076923,0.730769231,-1,0.846153846,0.076923077,0.846153846,0.923076923,-0.307692308,1,-0.307692308,2.307692308,-0.307692308,3.576923077,0.307692308,1,0.346153846,2.307692308,0.115384615,3.615384615,0,0
0.071428571,-2.321428571,0.035714286,-1.321428571,-0.607142857,-0.928571429,-0.821428571,0.071428571,-0.75,0.821428571,0.678571429,-1,0.821428571,0,0.821428571,0.821428571,-0.285714286,0.964285714,-0.285714286,2.142857143,-0.25,3.285714286,0.321428571,0.928571429,0.357142857,2.142857143,0.214285714,3.285714286,0,0
0.08,-2.4,0.04,-1.4,-0.68,-1,-0.8,0.04,-0.72,0.84,0.68,-0.88,0.88,0.04,0.88,0.92,-0.32,0.92,-0.48,2.44,-0.52,3.84,0.32,0.92,0.24,2.4,0.08,3.84,0,0
-0.076923077,-2.269230769,-0.076923077,-1.269230769,-0.653846154,-0.846153846,-0.807692308,0.115384615,-0.769230769,1,0.615384615,-0.923076923,0.769230769,0.038461538,0.692307692,0.846153846,-0.307692308,0.961538462,-0.153846154,2.346153846,0,3.692307692,0.307692308,0.884615385,0.461538462,2.269230769,0.5,3.692307692,0,0
-0.076923077,-2.230769231,-0.038461538,-1.230769231,-0.692307692,-0.807692308,-0.807692308,0.153846154,-0.769230769,1,0.615384615,-0.884615385,0.807692308,0.076923077,0.769230769,0.846153846,-0.307692308,0.846153846,-0.192307692,2.346153846,0,3.692307692,0.307692308,0.807692308,0.461538462,2.269230769,0.5,3.730769231,0,0
0,-2.36,0,-1.36,-0.64,-0.96,-0.8,0.08,-0.76,1.08,0.72,-0.96,0.92,0.12,0.84,1.04,-0.28,0.96,-0.2,2.4,-0.04,3.76,0.36,0.96,0.36,2.36,0.28,3.76,0,0
0,-2.346153846,0,-1.346153846,-0.653846154,-0.961538462,-0.807692308,0.115384615,-0.730769231,1.038461538,0.653846154,-0.923076923,0.730769231,0.076923077,0.769230769,1,-0.307692308,0.923076923,-0.307692308,2.307692308,-0.153846154,3.653846154,0.307692308,0.923076923,0.269230769,2.230769231,0.076923077,3.615384615,0,0
0.037037037,-2.259259259,0,-1.259259259,-0.62962963,-0.925925926,-0.777777778,0.111111111,-0.703703704,1,0.62962963,-0.851851852,0.777777778,0.148148148,0.777777778,0.962962963,-0.333333333,0.888888889,-0.296296296,2.259259259,-0.222222222,3.518518519,0.259259259,0.888888889,0.259259259,2.185185185,0.111111111,3.518518519,0,0
0.0625,-2.15625,0,-1.15625,-0.5625,-0.8125,-0.65625,0.0625,-0.5625,0.78125,0.53125,-0.75,0.65625,0.0625,0.65625,0.75,-0.21875,0.84375,-0.25,1.96875,-0.1875,3,0.28125,0.8125,0.28125,1.96875,0.15625,3.0625,0,0
-0.03125,-2.1875,0,-1.1875,-0.53125,-0.8125,-0.65625,0.0625,-0.625,0.78125,0.59375,-0.84375,0.6875,0.0625,0.5625,0.71875,-0.28125,0.78125,-0.25,1.90625,-0.1875,2.9375,0.1875,0.78125,0.25,1.875,0.1875,2.875,0,0
-0.03125,-2.1875,0,-1.1875,-0.5,-0.8125,-0.625,0.0625,-0.59375,0.8125,0.59375,-0.84375,0.6875,0.0625,0.59375,0.75,-0.25,0.8125,-0.28125,1.9375,-0.1875,3,0.21875,0.8125,0.25,1.9375,0.15625,2.9375,0,0
-0.03125,-1.96875,-0.03125,-0.96875,-0.53125,-0.65625,-0.59375,0.21875,-0.625,1,0.5,-0.71875,0.625,0.09375,0.65625,1,-0.25,0.6875,-0.1875,2.03125,-0.09375,3.15625,0.28125,0.65625,0.25,2.0625,0.125,3.15625,0,0
0,-1.96875,0,-0.96875,-0.5,-0.6875,-0.59375,0.28125,-0.6875,1.0625,0.53125,-0.625,0.59375,0.25,0.625,1.0625,-0.28125,0.65625,-0.1875,2.0625,-0.0625,3.15625,0.21875,0.65625,0.21875,2.03125,0.09375,3.1875,0,0
-0.03125,-2,0,-1,-0.5,-0.71875,-0.625,0.21875,-0.625,1.0625,0.53125,-0.65625,0.625,0.1875,0.625,1,-0.3125,0.6875,-0.1875,2.0625,-0.09375,3.09375,0.21875,0.65625,0.21875,2.03125,0.15625,3.09375,0,0
0,-2.2,0,-1.2,-0.633333333,-0.8,-0.7,0.133333333,-0.7,0.933333333,0.6,-0.833333333,0.833333333,0.133333333,0.766666667,0.9,-0.3,0.8,-0.166666667,2,-0.133333333,3.133333333,0.3,0.8,0.3,2.033333333,0.166666667,3.2,0,0
-0.029411765,-2.058823529,-0.029411765,-1.058823529,-0.588235294,-0.676470588,-0.647058824,0.147058824,-0.676470588,0.823529412,0.558823529,-0.676470588,0.647058824,0.176470588,0.647058824,0.852941176,-0.264705882,0.735294118,-0.264705882,1.823529412,-0.205882353,2.794117647,0.235294118,0.705882353,0.147058824,1.794117647,0.147058824,2.882352941,0,0
0.148148148,-2.37037037,0.074074074,-1.37037037,-0.62962963,-0.925925926,-0.814814815,0.037037037,-0.814814815,0.888888889,0.703703704,-0.962962963,0.888888889,0.037037037,0.888888889,0.851851852,-0.37037037,0.962962963,-0.37037037,2.259259259,-0.185185185,3.592592593,0.37037037,0.962962963,0.37037037,2.222222222,0.333333333,3.518518519,0,0
0,-2.291666667,0,-1.291666667,-0.75,-0.791666667,-0.875,0.25,-0.833333333,1.166666667,0.708333333,-0.791666667,0.916666667,0.291666667,0.791666667,1.083333333,-0.333333333,0.791666667,-0.291666667,2.583333333,-0.125,4,0.416666667,0.791666667,0.458333333,2.458333333,0.333333333,4,0,0
0.045454545,-2.409090909,0,-1.409090909,-0.772727273,-0.818181818,-0.954545455,0.318181818,-0.818181818,1.227272727,0.818181818,-0.818181818,1.045454545,0.318181818,0.954545455,1.272727273,-0.454545455,0.863636364,-0.454545455,2.772727273,-0.318181818,4.363636364,0.363636364,0.909090909,0.363636364,2.727272727,0.181818182,4.454545455,0,0
0.083333333,-2.208333333,0.041666667,-1.208333333,-0.666666667,-0.75,-0.833333333,0.291666667,-0.708333333,1.125,0.791666667,-0.75,0.958333333,0.25,0.916666667,1.125,-0.375,0.75,-0.375,2.541666667,-0.291666667,4,0.333333333,0.791666667,0.375,2.5,0.291666667,4.041666667,0,0
0.037037037,-2.259259259,0.037037037,-1.259259259,-0.666666667,-1.037037037,-0.888888889,-0.037037037,-0.888888889,0.851851852,0.740740741,-0.925925926,0.962962963,0,0.851851852,0.888888889,-0.407407407,0.962962963,-0.333333333,2.296296296,-0.296296296,3.444444444,0.296296296,0.962962963,0.185185185,2.259259259,0.148148148,3.481481481,0,0
-0.076923077,-2.230769231,0,-1.230769231,-0.807692308,-0.961538462,-0.923076923,0.076923077,-0.846153846,1,0.730769231,-1,0.923076923,0.076923077,0.961538462,0.923076923,-0.307692308,1.038461538,-0.192307692,2.384615385,-0.115384615,3.576923077,0.384615385,0.961538462,0.307692308,2.346153846,0.346153846,3.615384615,0,0
-0.076923077,-2.230769231,-0.038461538,-1.230769231,-0.807692308,-0.923076923,-0.961538462,0.115384615,-0.846153846,1.038461538,0.730769231,-1,0.961538462,0.038461538,0.961538462,0.923076923,-0.346153846,0.961538462,-0.153846154,2.346153846,-0.115384615,3.653846154,0.423076923,0.923076923,0.384615385,2.269230769,0.346153846,3.653846154,0,0
-0.033333333,-2.233333333,-0.033333333,-1.233333333,-0.633333333,-0.866666667,-0.766666667,0.066666667,-0.666666667,0.866666667,0.566666667,-0.833333333,0.666666667,0.066666667,0.666666667,0.8,-0.233333333,0.933333333,-0.233333333,2.133333333,-0.133333333,3.2,0.333333333,0.9,0.266666667,2.1,0.2,3.233333333,0,0
0.033333333,-2.3,0.033333333,-1.3,-0.566666667,-0.9,-0.666666667,-0.033333333,-0.6,0.766666667,0.633333333,-0.933333333,0.766666667,-0.033333333,0.7,0.766666667,-0.266666667,0.933333333,-0.233333333,2.066666667,-0.2,3.133333333,0.266666667,0.9,0.266666667,2.033333333,0.166666667,3.2,0,0
0.033333333,-2.3,0.033333333,-1.3,-0.566666667,-0.9,-0.633333333,0,-0.6,0.8,0.666666667,-0.933333333,0.766666667,0,0.7,0.766666667,-0.266666667,0.933333333,-0.266666667,2.1,-0.233333333,3.133333333,0.266666667,0.9,0.333333333,2.066666667,0.233333333,3.2,0,0
-0.029411765,-2.088235294,0,-1.088235294,-0.529411765,-0.794117647,-0.617647059,0.029411765,-0.558823529,0.705882353,0.558823529,-0.764705882,0.647058824,0,0.647058824,0.705882353,-0.235294118,0.764705882,-0.235294118,1.764705882,-0.147058824,2.764705882,0.235294118,0.735294118,0.264705882,1.735294118,0.205882353,2.794117647,0,0
0,-2.310344828,0,-1.310344828,-0.620689655,-0.931034483,-0.75862069,0,-0.75862069,0.793103448,0.620689655,-0.965517241,0.75862069,-0.034482759,0.689655172,0.75862069,-0.275862069,0.965517241,-0.310344828,2.103448276,-0.206896552,3.206896552,0.275862069,0.931034483,0.310344828,2.068965517,0.137931034,3.24137931,0,0
0.029411765,-2.058823529,0,-1.058823529,-0.558823529,-0.764705882,-0.676470588,0.029411765,-0.705882353,0.735294118,0.529411765,-0.764705882,0.676470588,0.029411765,0.617647059,0.705882353,-0.235294118,0.794117647,-0.235294118,1.823529412,-0.176470588,2.823529412,0.264705882,0.764705882,0.264705882,1.794117647,0.147058824,2.823529412,0,0
0.0625,-2.15625,0,-1.15625,-0.59375,-0.8125,-0.6875,0.0625,-0.5625,0.8125,0.5625,-0.8125,0.6875,0.03125,0.65625,0.78125,-0.25,0.8125,-0.25,1.9375,-0.3125,3.09375,0.25,0.8125,0.1875,1.90625,0.09375,3.09375,0,0
-0.09375,-2.1875,-0.03125,-1.1875,-0.53125,-0.84375,-0.71875,0,-0.65625,0.75,0.59375,-0.875,0.6875,0,0.59375,0.75,-0.25,0.84375,-0.1875,1.9375,-0.125,3.0625,0.25,0.84375,0.28125,1.9375,0.28125,3.125,0,0
-0.090909091,-2.090909091,-0.03030303,-1.090909091,-0.545454545,-0.787878788,-0.636363636,0.060606061,-0.636363636,0.787878788,0.545454545,-0.787878788,0.636363636,0.060606061,0.606060606,0.757575758,-0.272727273,0.787878788,-0.181818182,1.878787879,-0.121212121,3.03030303,0.212121212,0.787878788,0.303030303,1.848484848,0.272727273,3.03030303,0,0
0.107142857,-2.285714286,0.035714286,-1.285714286,-0.607142857,-0.928571429,-0.821428571,-0.107142857,-0.821428571,0.714285714,0.642857143,-0.928571429,0.892857143,-0.142857143,0.75,0.928571429,-0.321428571,0.964285714,-0.214285714,2.25,-0.142857143,3.428571429,0.321428571,0.928571429,0.285714286,2.25,0.285714286,3.5,0,0
-0.085714286,-2,-0.028571429,-1,-0.485714286,-0.742857143,-0.685714286,-0.142857143,-0.571428571,-0.057142857,0.485714286,-0.742857143,0.657142857,-0.171428571,0.6,0.542857143,-0.257142857,0.742857143,-0.257142857,1.771428571,-0.2,2.771428571,0.2,0.742857143,0.142857143,1.771428571,0.085714286,2.828571429,0,0
-0.085714286,-1.914285714,-0.028571429,-0.914285714,-0.485714286,-0.657142857,-0.714285714,0.085714286,-0.714285714,0.771428571,0.514285714,-0.657142857,0.685714286,0.057142857,0.628571429,0.657142857,-0.285714286,0.714285714,-0.228571429,1.685714286,-0.257142857,2.6,0.257142857,0.685714286,0.228571429,1.685714286,0.257142857,2.628571429,0,0
-0.037037037,-2.333333333,0,-1.333333333,-0.666666667,-1.037037037,-0.814814815,0.037037037,-0.814814815,0.888888889,0.703703704,-1,0.888888889,0.074074074,0.888888889,0.888888889,-0.296296296,1,-0.259259259,2.37037037,-0.148148148,3.592592593,0.333333333,1,0.296296296,2.333333333,0.222222222,3.592592593,0,0
0.035714286,-2.285714286,0,-1.285714286,-0.642857143,-0.964285714,-0.821428571,0.035714286,-0.821428571,0.857142857,0.678571429,-0.964285714,0.821428571,0,0.821428571,0.821428571,-0.285714286,0.928571429,-0.25,2.285714286,-0.178571429,3.5,0.321428571,0.928571429,0.285714286,2.25,0.214285714,3.5,0,0
0.035714286,-2.25,0,-1.25,-0.678571429,-0.928571429,-0.821428571,0.107142857,-0.821428571,0.928571429,0.642857143,-0.964285714,0.821428571,0,0.785714286,0.857142857,-0.321428571,0.964285714,-0.25,2.321428571,-0.214285714,3.535714286,0.285714286,0.928571429,0.285714286,2.285714286,0.214285714,3.571428571,0,0
0.03125,-2.15625,0,-1.15625,-0.5625,-0.8125,-0.75,0.0625,-0.6875,0.84375,0.5625,-0.78125,0.65625,0.0625,0.71875,0.8125,-0.21875,0.84375,-0.1875,1.96875,-0.1875,3.0625,0.28125,0.8125,0.3125,1.96875,0.28125,3.03125,0,0
-0.03125,-2.1875,0,-1.1875,-0.5,-0.84375,-0.6875,0.03125,-0.6875,0.78125,0.59375,-0.84375,0.71875,0.03125,0.6875,0.84375,-0.21875,0.8125,-0.25,1.90625,-0.25,3.03125,0.25,0.8125,0.25,1.90625,0.21875,3.03125,0,0
-0.03125,-2.15625,0,-1.15625,-0.5,-0.8125,-0.6875,0.0625,-0.6875,0.84375,0.5625,-0.8125,0.75,0.09375,0.6875,0.84375,-0.25,0.8125,-0.25,1.9375,-0.25,3.0625,0.25,0.8125,0.25,1.90625,0.21875,3,0,0
